Fiber Volume Fraction,Fabric thickness,Ply.1.ply_angle,Ply.2.ply_angle,Ply.3.ply_angle,Ply.4.ply_angle,Ply.5.ply_angle,Ply.6.ply_angle,Force X Component [N],E1,E2,E3,G12,G23,G31,ν12,ν13,ν23,Total Deformation Maximum [mm],Equivalent Stress Maximum [MPa],Equivalent Elastic Strain Maximum,Inverse Reserve Factor Maximum
0.57903455808189,0.23412102655793005,90,45,45,-45,0,90,4291.495256593316,161908.186384574,10019.6097198177,8019.205660574885,3853.6960460837304,2970.0761705832906,3037.577901732911,0.2933338114892572,0.22282849282909797,0.30787820710039143,0.30867243980223075,497.1643193948251,0.0030706558482097423,0.6214553992435313
0.4848732858009983,0.21719736834885398,-45,45,-45,0,90,0,2129.817212573682,145460.63708980888,8924.618202908172,7363.411345871766,3432.545462656989,2727.189387359913,2789.1709643453655,0.3257995222727359,0.2337067942540448,0.32769016897409375,0.19178760071033937,255.48672576004137,0.001756397681678661,0.3193584072000517
0.5881875476204932,0.26037217112720584,-90,90,0,45,90,90,3472.1137461399403,163334.73729451816,10234.98849857812,8074.478990191442,3936.534037914661,2990.547774144978,3058.5147690119097,0.31367502209132275,0.23732036307599122,0.3248898385193192,0.2628349735659649,407.3374336407394,0.0024938812183365874,0.5091717920509242
0.5273470692601074,0.1392565149888525,-45,45,-90,0,-45,0,2618.673887146542,155304.08050149996,9389.385218038042,7516.914387032818,3611.302006937708,2784.04236556771,2847.316055694249,0.26156090630821904,0.2254410127750178,0.3234544100748053,0.20841490725377074,313.5614198783444,0.002019015977338187,0.3919517748479305
0.6373459977473469,0.25698502245036503,-90,-90,90,-90,0,45,1395.1840090776725,174063.41776695615,10441.806859650209,8542.895257541988,4016.079561403926,3164.0352805711063,3235.9451733113588,0.27992992560257857,0.2856656956622845,0.31927543218870397,0.09711347396893173,160.8020539204574,0.000923813033108119,0.20100256740057176
0.47750418882919865,0.21742798416169984,45,90,0,0,-90,0,3207.5897387920927,146567.36427561656,8659.003447302704,7082.5471080239595,3330.385941270271,2623.165595564429,2682.782995463621,0.29078942095312776,0.3037007795803117,0.35747556906554045,0.2701380343711003,386.8998682319235,0.0026397409146579668,0.4836248352899044
0.5182132702100517,0.29333856069461905,-45,-90,-45,90,45,90,773.0738102780704,154891.4188344593,9660.016492810913,7438.095873063244,3715.390958773428,2754.8503233567567,2817.460557978501,0.3210205849503336,0.2573315406365941,0.33281034758418215,0.054390014906213195,90.44201214744126,0.0005839058924503845,0.11305251518430158
0.4726947042481178,0.18153698988696348,45,90,0,-45,45,-90,2360.0410694203647,143593.89029748243,8781.010110034675,7191.460111091006,3377.311580782567,2663.5037448485205,2724.037920867805,0.3239121603106165,0.30745764767182004,0.38203450150475304,0.19764694592971124,284.60016186744343,0.0019819796042703443,0.35575020233430427
0.6349387236557126,0.23387194076411066,-45,-90,-45,-45,90,45,2959.76722848652,170925.30058768718,10974.657778990275,8532.464791376158,4221.022222688567,3160.1721449541324,3231.9942391576355,0.3309718311907776,0.24133465745601265,0.31839474178473837,0.1912354175558006,342.29259537482073,0.00200258589101746,0.4278657442185259
0.6254678706761962,0.28776505899180316,45,-45,0,0,-90,-90,2462.211383533606,169641.99663246024,10714.929560444232,8514.708647817824,4121.126754017012,3153.595795488083,3225.2684272037213,0.29092452505028754,0.25253904235612396,0.34646270708685445,0.16281439507861126,281.8513438678559,0.0016614479283600045,0.3523141798348199
0.5015883255430311,0.13845175103832225,90,-45,-90,-90,-45,90,3869.0247886294587,150082.29294567622,9055.330217249735,7438.060592920559,3482.8193143268213,2754.837256637244,2817.4471942880905,0.30942747464358633,0.23507369930311683,0.30136578364260797,0.3056573000093375,464.24000972807835,0.003093236387960268,0.580300012160098
0.5819968092068358,0.2887011277025612,-90,90,45,90,0,0,4225.662295453906,163245.63105546904,10029.172770949197,8084.553578340091,3857.374142672768,2994.2791030889225,3062.330900886398,0.2511800371233937,0.28205591954189985,0.3481682322455192,0.29485710671362164,491.7124271642311,0.003012101604098383,0.6146405339552888
0.6134444400402432,0.2438194300141464,90,0,45,-45,0,0,3970.593833149301,169187.47684252722,10355.846274501391,8204.5674012532,3983.0177978851502,3038.7286671308148,3107.7906822928785,0.2965288959953982,0.2619869590870307,0.30558382208764745,0.27333743872922994,460.1391362769596,0.0027196997370274533,0.5751739203461995
0.5610401623198925,0.13221067063893094,90,45,-45,90,90,45,674.6582651531095,159099.2157139271,9471.811255461736,7687.017554203348,3643.0043290237445,2847.043538593832,2911.749073561874,0.26486918094711354,0.2813283346841899,0.3977723511872644,0.04593346296765413,78.23428925706415,0.0004917327147465991,0.09779286157133019
0.5559301156712013,0.17417344205042692,-45,45,-45,45,90,90,1373.579467006875,159157.36153782188,9673.86847592465,7821.2247172176885,3720.7186445864036,2896.74989526581,2962.5851201582154,0.2831716885026611,0.2961674905394184,0.3790592128650413,0.10653280726677714,161.56136992158488,0.001015104600632574,0.2019517124019811
0.49837045818009035,0.24747097595615067,-90,0,45,-90,0,45,2914.7337916869847,149671.58897332835,9162.046681042413,7264.783367041821,3523.8641080932357,2690.6605063117854,2751.8118814552354,0.30340505083067193,0.2745703016032949,0.34901114766364555,0.21534464207265186,346.59127796065087,0.002315678482055895,0.43323909745081357
0.4686205535611799,0.1321231082643789,-45,0,90,-90,0,0,4706.699181997105,143590.45371395207,8533.500643510977,7028.071953521034,3282.1156321196063,2602.9896124151974,2662.1484672428155,0.26569859378537813,0.2827630354901788,0.308658735817935,0.3940772026936033,567.4849099626474,0.003952107506346763,0.7093561374533093
0.6294431515906653,0.22479068283172918,90,45,-45,90,-45,45,4257.305487734526,170540.40422088432,10615.110768947256,8463.061879606157,4082.7349111335598,3134.467362817095,3205.7052574265745,0.2452185057796761,0.31352503143943333,0.35924454407904144,0.28796245239529134,488.84884333012235,0.0028664693599351637,0.6110610541626529
0.6300836114326661,0.18225895025153221,0,-45,-90,-90,90,45,4291.405287583108,170597.8885343809,10688.741994075972,8780.781342113984,4111.054613106143,3252.141237819994,3326.053538679539,0.24102338564087575,0.24990643096088433,0.3758763750701878,0.2841121863834639,489.98866028237546,0.0028721847878183273,0.6124858253529694
0.5766202914546537,0.23176479319814586,90,90,90,-90,-90,90,1864.436871918537,162011.62578524003,9782.99143155897,7829.955472414922,3762.689012138065,2899.983508301823,2965.8922243995917,0.24221595355445213,0.2559163938633953,0.3190717253004745,0.13544428483287083,222.22845004788536,0.0013716821183096316,0.2777855625598567
0.5178059582097402,0.1282335660862523,-90,45,90,-90,-45,90,2432.515536854162,152896.5924984306,9145.976068865331,7221.460071509127,3517.6831034097427,2674.6148412996768,2735.401542238306,0.24083497375137697,0.2917703361709337,0.3568208340787491,0.1712323419306934,286.04628739852416,0.0018708480203799196,0.3575578592481552
0.5198419149225322,0.2768766251074277,90,45,0,0,45,45,2618.1767629217184,153288.21669852524,9085.416255498812,7518.462454325142,3494.390867499543,2784.6157238241267,2847.9024448201294,0.2510355056557875,0.2811305517055387,0.3814210898382868,0.20612624773258262,310.50287532999624,0.002025614766858877,0.3881285941624953
0.5951911357740479,0.2952280144519314,45,0,45,-90,90,90,1208.1721250745968,164582.13895518667,10018.968788285165,8111.549515415848,3853.4495339558325,3004.2775983021656,3072.556634627215,0.263948871457013,0.2378532904539715,0.37682477776463164,0.09179137202359,140.41376567163087,0.000853153121979193,0.17551720708953858
0.6294220519905154,0.29439801395142445,-45,-45,90,-90,0,0,639.8065861000534,172616.60041943935,10359.923831338225,8502.726612282233,3984.5860889762403,3149.158004548975,3220.7297773796336,0.2621221514182299,0.25761473100104904,0.3802992017867153,0.047071715002809246,72.73432120641023,0.00042136342060771577,0.09091790150801278
0.6274172848530235,0.2549373297137264,-90,0,45,90,90,-90,4761.063047572326,168632.5446326792,10393.940149029579,8516.821526351292,3997.6692880882993,3154.3783430930707,3226.0687599815496,0.3386796594179897,0.2667838013124715,0.387932342486972,0.33348837004158943,544.8536057339221,0.003231010994471676,0.6810670071674026
0.6059751091715249,0.14341552322351375,0,-45,-45,0,-45,-90,1583.2066354857802,165874.56230473914,10484.619662177975,8407.868545965192,4032.5460239146055,3114.0253873945153,3184.7986916534815,0.27060061052089435,0.26193898379683894,0.39376821021594705,0.11134955335319696,181.35772073783554,0.0010933425729537194,0.22669715092229442
0.5784063292308576,0.2564873752672241,-90,0,-45,-90,-90,45,1579.7700667563408,166714.95811327256,9803.554396406747,7824.789864631645,3770.5978447718257,2898.0703202339423,2963.935554784714,0.2527420783359399,0.2378274808322041,0.3405521155203536,0.11433699437209899,182.63654097723634,0.0010955018256558961,0.22829567622154542
0.4668279929990098,0.12442564496258426,45,-90,0,90,90,-90,875.205741959418,143135.4918473577,8620.904798847221,6934.6457892482285,3315.732614941239,2568.3873293511956,2626.759768654632,0.2945562544167758,0.31244300917842627,0.35687691025228774,0.07534591872061126,105.61253888547341,0.0007378501133604273,0.13201567360684177
0.48232574281892276,0.12398223927521951,-90,-90,0,45,-90,-90,4678.284883747004,145141.486838963,8712.478600776429,7192.3830364359965,3350.953307990934,2663.845569050369,2724.3875138015137,0.3257957455397509,0.2962318761693976,0.3790659526045611,0.39863493106597286,568.6054526367429,0.0039175942387004795,0.7107568157959286
0.6297108377054159,0.1782498394469174,-45,0,-90,-45,90,-90,3108.817017228974,171855.44915036837,10733.35994302053,8559.853170831211,4128.2153627002035,3170.315989196745,3242.3686253148526,0.3078060376787675,0.26813558321078523,0.36971398139457834,0.1920093178050417,357.0840262774884,0.0020778161416636293,0.4463550328468605
0.571285811931918,0.20795577427283984,-90,-45,0,-90,90,-90,3501.6658570640925,158290.05012844605,10052.104087673559,8204.786253421868,3866.1938798744454,3038.8097234895804,3107.8735808416163,0.26960820891354503,0.2880061028306837,0.39955202282643787,0.2517128790674088,412.5809400770626,0.002606486887471889,0.5157261750963282
0.4518394103233259,0.25867333520540275,90,45,45,90,0,-90,4602.095992683737,141941.39478677348,8551.683421200752,6981.239169443596,3289.1090081541356,2585.6441368309615,2644.4087763043926,0.2961616159791455,0.3097282672135522,0.3013677651104644,0.41189938568155443,562.131058083957,0.003960303891112235,0.7026638226049462
0.4702943085732064,0.2429931677891709,-90,45,90,-90,-90,0,2055.2907600535527,148465.82675932776,8689.451885843891,7025.834145652505,3342.0968791707273,2602.1607946861127,2661.3008127471608,0.31148559742004095,0.23361741423615712,0.3355133215315791,0.14466339504739845,251.30476932681043,0.001692677532683605,0.31413096165851306
0.5827003538216111,0.2002624871478147,-45,45,45,-45,-90,0,3296.7829001213786,160914.6527282277,9957.745315333197,7937.450894041381,3829.902044358922,2939.7966274227333,3006.6101871368865,0.31281044923677426,0.24503730507069776,0.32810279262702025,0.23419405270912716,379.1082149168552,0.002355958320073806,0.473885268646069
0.45101231676924375,0.16925279993069986,0,45,0,-45,-90,-45,674.5975462799936,139189.0239544709,8233.366595602238,6791.396068596911,3166.6794598470146,2515.331877258115,2572.4985108321634,0.30665384552976893,0.2742701247256645,0.32623158501655347,0.07039452271967978,81.66466834751915,0.0005867177312359909,0.10208083543439894
0.48216161028349974,0.299482410028388,90,45,0,90,0,-90,1340.4763770400818,144897.0858424234,9077.468655570327,7068.3301537966445,3491.3340982962795,2617.90005696172,2677.397785529032,0.3270810424775618,0.29990103713523586,0.3222529782498886,0.1125464966239291,164.42791369188737,0.0011347910327934674,0.2055348921148592
0.5597467578733173,0.1967126344024751,-90,-90,0,90,-90,90,4240.606122904741,160907.02061225125,9603.010141816925,7916.348856281507,3693.465439160356,2931.9810578820397,2998.6169910157223,0.32701054583441047,0.22362548954415273,0.37091238408152294,0.30519355219048633,497.5947644126183,0.003092436629049933,0.6219934555157729
0.5883790395385387,0.20124966437934158,0,90,0,0,45,0,3950.457603522511,165827.8114061449,10160.09542651739,8126.251049317148,3907.7290101989956,3009.7226108582026,3078.1253974686165,0.29789365594070033,0.31840181501963605,0.3084759473275322,0.28086996999779457,463.61435280295905,0.0027957575322964156,0.5795179410036988
0.5803922519005201,0.14945228781450046,0,-45,-90,45,45,45,2077.892111557161,162093.87710861547,10123.64185869975,7864.692318603619,3893.7084071922113,2912.8490068902292,2979.050120683189,0.2829856369111212,0.2654906602882397,0.37416088339433384,0.14800627822929543,245.63297665221856,0.0015153748002931992,0.3070412208152732
0.494853861892112,0.2630657187749873,-45,0,-90,90,0,-45,2195.647824983956,150201.43650873954,8854.954268169546,7201.376580738156,3405.7516416036715,2667.176511384502,2727.7941593705136,0.30415702955651003,0.2559231140621723,0.36934258420162736,0.17540098935139178,262.9914418435659,0.0017509249442382237,0.32873930230445736
0.5924358442695072,0.24486280064066795,0,0,-45,45,45,-90,2900.9949509911075,166875.11807438915,10264.93201033148,8237.228304839737,3948.0507732044152,3050.825298088791,3120.1622366817182,0.32182120013704635,0.2492724437839772,0.32508041325008963,0.19474617007875497,336.3868303801826,0.0020157998044395627,0.4204835379752282
0.49744981749936,0.15973853030197688,-90,45,90,0,90,0,501.08452108310547,152272.99042154237,9084.029790493149,7319.247840091127,3493.857611728134,2710.8325333670837,2772.442363670881,0.24056521048411847,0.23743567076508718,0.3252833783165161,0.04927739440177252,58.15404512434402,0.0003819065020221528,0.07269255640543003
0.5150799396318535,0.13482858821085167,45,-90,-90,90,-90,45,1585.5995121711253,152043.2874193268,9440.153850889506,7503.956810608214,3630.8284041882716,2779.2432631882275,2842.4078828061415,0.3391997009014851,0.2991573908930028,0.3628860585344502,0.1379186904636356,188.05632319985398,0.00123686041252979,0.23507040399981746
0.5992982810236048,0.24248987437344835,90,0,-90,-45,-90,0,1437.043138736965,162435.5173872718,10121.17740231925,8239.635134419315,3892.7605393535578,3051.716716451598,3121.073914552771,0.2582893772329199,0.31554141647460965,0.3762171105483678,0.09979678828344767,164.2721619827641,0.0010113069150456389,0.2053402024784551
0.579926579809443,0.23781201857060433,90,0,-45,45,-90,90,1627.1732603739356,161556.93438589634,9766.239355121359,8214.51090643805,3756.245905815907,3042.411446828907,3111.5571615295644,0.2870248985659976,0.26136447548453984,0.3876485613087366,0.10430783455467157,190.91623786737551,0.00118172728761584,0.23864529733421938
0.6198446820988356,0.16918671485967768,45,0,90,45,90,-45,4126.576291400486,168534.94284341083,10362.312721869352,8406.927306548445,3985.5048930266735,3113.6767802031277,3184.4421615713804,0.3272029734842867,0.3152420694753456,0.3852139563854476,0.2751159714003167,472.4951330293861,0.0028035440310345064,0.5906189162867327
0.5815225784600687,0.29115544120507386,-45,-90,-90,-45,90,-45,1758.5323544589942,162655.20435874342,10009.598972900974,7987.380470396134,3849.845758808067,2958.2890631096793,3025.522905453081,0.26250403990441995,0.30237976154350343,0.3964882994163853,0.1251139023711223,206.49694489382165,0.0012695378897215196,0.25812118111727705
0.5636617206670943,0.14719042052056203,-90,-45,-45,90,45,-90,1361.8459492256666,159904.08620522203,9772.672557067892,7763.064881067821,3758.7202142568813,2875.209215210304,2940.5548791923566,0.28767952239003836,0.2681051127476318,0.3581384895336511,0.10587193252985504,161.20977304443173,0.0010081654376082295,0.20151221630553967
0.4687349535656185,0.19782026418766835,90,-45,-45,45,-90,-90,2769.1855735686418,146675.93446739498,8565.80375834624,7048.567717075732,3294.5399070562457,2610.5806359539747,2669.9120140438376,0.25325821801811793,0.2874026179126133,0.39086555613403595,0.21657123347920376,332.44300863959086,0.0022665136571091054,0.4155537607994886
0.5235431606118868,0.2898508656301678,0,-90,45,0,0,-45,4395.402663677294,155678.54833793326,8996.138308496054,7219.0039637339705,3460.0531955754054,2673.7051717533222,2734.47119838408,0.2795076325388193,0.2634984179170463,0.3808513273260411,0.3304466082137426,526.4086900193372,0.0033813823140016416,0.6580108625241715
0.5030404735363451,0.19555091704670202,-45,-90,0,-45,45,-45,1586.0736672687494,150228.96528492804,9107.058131855507,7305.2495816071805,3502.7146660982717,2705.6479931878443,2767.1399930330226,0.25771354547930025,0.2758723408212552,0.3894667624314014,0.13235463378324355,191.1631620605994,0.0012724787240465548,0.23895395257574925
0.49879792867581674,0.23493467057953538,-45,0,0,90,45,0,853.413092567594,151455.3959022084,9281.42681597213,7264.48057489179,3569.7795446046653,2690.548361071033,2751.6971874590113,0.2763627748771157,0.2258046337018504,0.30116266012853665,0.07802315782186763,103.95000168725136,0.0006863406950147205,0.12993750210906418
0.6446021109504891,0.19156699163330296,-90,45,45,0,45,0,2103.821311323491,173672.82980202488,10804.86301712432,8437.68249612033,4155.716545047815,3125.0675911556773,3196.0918545910336,0.2773464216792722,0.28962634753005334,0.3965902991865811,0.13126817097822588,238.77254684853327,0.001374841114299327,0.2984656835606666
0.5286195449333521,0.16935873642276061,-45,90,-45,0,0,-45,3864.4332105424,154675.8861486302,9434.804867058252,7446.184003761449,3628.771102714712,2757.845927319055,2820.5242438490336,0.3393170789598333,0.22528246444841368,0.3473530162846478,0.28442129457595117,460.552810705592,0.002977534651154611,0.57569101338199
0.6284093110354227,0.29711597663276906,-90,-90,-90,0,45,0,2978.1074511265756,171905.3060013326,10626.778528348339,8552.842702936594,4087.222510903207,3167.7195196061457,3239.71314505174,0.33948130293037726,0.3017084946919649,0.3798182989574843,0.23314274338086768,344.3290119950882,0.0020030156136798885,0.43041126499386023
0.5762277251994525,0.19368012113670774,45,-45,90,45,-90,0,4175.570163084563,162304.81410426926,9974.28970287579,8013.734936684068,3836.2652703368426,2968.0499765496547,3035.505657834874,0.25147862786606123,0.30249469294605574,0.3127204119337781,0.30858779007716136,488.13943417443244,0.0030075474770627423,0.6101742927180406
0.6089622607083297,0.2809378566622442,-45,-90,-45,90,0,0,4818.164664241553,170520.6784789794,10447.297023530171,8292.874946419846,4018.1911628962193,3071.4351653406834,3141.2405100075175,0.31259687793283475,0.24370772875562147,0.3395941095813974,0.3264300369667924,561.183680056253,0.003291000745844627,0.7014796000703163
0.5505274186210385,0.1613918290603955,90,0,45,-45,-90,90,4066.9811453822767,155926.77022917432,9665.63507563031,7791.508471661189,3717.551952165504,2885.743878393033,2951.328966538329,0.2451745479669101,0.25236627810358003,0.3271460663020991,0.31646690791987836,479.906104361435,0.0030777659516456994,0.5998826304517937
0.5653807769252719,0.158358846724515,45,-90,-90,90,45,-90,3217.1138547968903,159688.16795940546,9737.667747655272,7899.5423028813175,3745.2568260212583,2925.756408474562,2992.2508723035294,0.24301920153371886,0.2681310378558293,0.3291658770500937,0.23667020403309405,379.92173804518467,0.0023791477033023828,0.4749021725564808
0.5485035387637728,0.12560413491921205,-90,45,0,-90,-45,45,2720.037146235712,157570.7878567727,9462.644128663958,7885.675356416953,3639.4785110245994,2920.6205023766493,2986.9982410670277,0.25053338942449643,0.27966629069324817,0.31232556199508815,0.21284216577141918,321.71321807634894,0.002041705968804173,0.4021415225954362
0.48904859755960894,0.2373000285676593,-90,90,-45,-90,-45,-45,680.3108885672,148906.9546452244,8831.237122423207,7216.248879840919,3396.629662470464,2672.6847703114513,2733.4276060003476,0.3365485657007934,0.24873536617419967,0.3805763832543007,0.05740486721902915,83.10636402678891,0.0005581093524126692,0.10388295503348614
0.594490423052301,0.186334741870277,0,-45,0,45,0,90,4929.448904663186,167020.4084190228,10181.004501095213,7975.428233812459,3915.770961959697,2953.862308819429,3020.99554311078,0.33408635478946974,0.27924864046319253,0.3009242314581078,0.34192480302516653,569.5597755276597,0.0034101208404349083,0.7119497194095746
0.5061544724881711,0.27558448497113464,-90,45,45,90,0,-90,2225.6650515876913,150948.11774725313,9026.441225689608,7551.00584817847,3471.7081637267725,2796.6688326586923,2860.22948794639,0.25939278202806804,0.2497787073229299,0.33125054569852025,0.1759276690130875,267.2740018938385,0.001770634876953954,0.3340925023672981
0.45486319328629077,0.20517778320448027,0,-45,0,45,-90,0,1185.0269626259005,140644.7664515472,8505.509121905205,6938.209571656079,3271.3496622712323,2569.7072487615105,2628.109686233363,0.25616723355537113,0.22554907210710606,0.3174410543216415,0.08711035665317812,142.8728186310967,0.0010158416998780901,0.17859102328887086
0.5790944591814335,0.2942748170246499,-90,-90,-45,-45,45,90,3500.1898492840555,163918.88431371187,10015.006030232265,7941.139684937493,3851.925396243179,2941.1628462731455,3008.007456415717,0.2640535086515947,0.22025275498319088,0.35890389406083406,0.26783076127831473,407.2561603760726,0.0024844981228438335,0.5090702004700908
0.4854221358814098,0.15339459282656182,-90,90,45,-90,-90,90,1779.297300929567,148799.97989023852,8950.042545267446,7018.391016737286,3442.3240558720945,2599.4040802730688,2658.4814457338202,0.2915546994075142,0.23011510579184286,0.32542524026145436,0.1371178907161022,218.04141665166105,0.0014653322991877962,0.2725517708145763
0.6380917168705829,0.2763521702320099,0,-45,0,90,-45,0,3136.002219189714,169181.88671022418,10849.51984777284,8590.335158350212,4172.8922491434005,3181.605614203782,3253.9148327084135,0.296970463203541,0.29922507001640186,0.32589984545281,0.19834354590099632,358.57048858432637,0.0021194378166410227,0.448213110730408
0.6407857154005174,0.25978743350251354,-45,-90,0,-45,-45,-45,3140.4555853006605,172520.0082635766,10701.129697578039,8553.010798007732,4115.819114453092,3167.7817770399006,3239.776817427171,0.2621593430439447,0.3161431312383337,0.34883381439953187,0.20489829545477933,357.16281512372416,0.00207026894282343,0.4464535189046552
0.6329728780440897,0.25876593203592935,0,45,0,90,0,-45,2505.7841940629114,168890.44774103395,10399.508051756928,8685.653516720697,3999.8107891372797,3216.9087098965542,3290.020271485112,0.31566227880899456,0.26269661992812193,0.3652689039340926,0.16010937841604034,286.64778658965423,0.001697240965511454,0.3583097332370678
0.5240317400510889,0.27206098106103976,-90,0,0,-45,-90,-90,4262.533769952692,152848.10176192113,9236.615266090186,7474.776786779781,3552.54433311161,2768.4358469554745,2831.3548434771897,0.2709553169402651,0.27126839534499425,0.3121304704565164,0.3297491311952357,504.8057077957396,0.0033026625910083838,0.6310071347446745
0.4530913233057735,0.2569843183697398,90,0,-90,-90,45,45,1692.3517769994937,141140.39833847954,8443.705264780272,6777.336214990065,3247.5789479924124,2510.1245240703943,2567.172808708358,0.33221313255294105,0.2346848169073426,0.3175511452465496,0.15504600412195302,209.12542147073853,0.0014816836563633533,0.26140677683842317
0.635663712517545,0.23271965789365476,-90,90,-90,-45,0,90,2518.8466622798037,172920.0910501702,10352.599236783977,8628.468958846217,3981.7689372246064,3195.7292440171173,3268.3594541084153,0.30567227064567304,0.2751031352680157,0.32471747445945176,0.1760422281621583,287.2015944065513,0.0016608919915686606,0.35900199300818914
0.5356368296634628,0.14362407798282975,-45,90,-45,0,0,45,2919.6145786593715,155877.13800741232,9635.941633976925,7731.765294097185,3706.1313976834326,2863.61677559155,2928.6989750368125,0.2836351194303612,0.23446549020069768,0.3973748214117961,0.230919242503862,347.25051701010597,0.002227719352876452,0.4340631462626325
0.6433309638087339,0.12585471230842535,-45,45,-45,45,0,90,3486.3112434528484,171004.56770826338,10741.328252581377,8610.216838391829,4131.280097146683,3188.969199404381,3261.445772118117,0.31899120017028454,0.281121433119883,0.33971524999429203,0.23148812115416934,401.0817086163096,0.002345444417020261,0.501352135770387
0.6427239954178505,0.2857526126068236,45,-45,-45,0,-45,-90,4027.873327275153,174155.9382112921,10769.890870201249,8665.678804481642,4142.265719308172,3209.510668326534,3282.4540926066825,0.3217914626046665,0.3133258667580854,0.3598990090631027,0.2642535206048591,459.3495269383608,0.0026375760232824324,0.574186908672951
0.6206018910934721,0.23099705661373282,90,45,90,0,45,45,2276.632772952152,167145.59383906293,10652.051662500604,8380.89456535218,4096.942947115616,3104.035024204511,3174.581274754614,0.26904816056089437,0.23956985393030397,0.3241542812715978,0.16159256210295764,263.27732890906765,0.0015751377159398273,0.32909666113633457
0.5088897784139171,0.2633767123757117,-90,0,-45,-90,-90,90,3407.211248434682,151917.53523193317,9012.155916445654,7408.071817846364,3466.213814017559,2743.7303029060604,2806.087809790289,0.2739714543836084,0.2964563718057102,0.34904595251574877,0.24940486936737352,405.59360358203344,0.0026698274360679422,0.5069920044775418
0.527019545720385,0.206674023272259,90,90,-90,-45,45,90,1177.7492888083361,153102.11131132426,9410.340838277225,7682.974817391136,3619.3618608758557,2845.5462286633833,2910.2177338602787,0.33359551537286036,0.2223502422818324,0.3074119174385958,0.10038028520684743,144.9485637649834,0.0009467443820564883,0.18118570470622924
0.6202273343033714,0.141115474013231,-45,0,90,45,0,0,4696.9164524411535,168687.85786474365,10426.248393175169,8457.084208812925,4010.095535836603,3132.2534106714534,3203.4409881867136,0.2564741038363272,0.2575497241321621,0.30347421459223267,0.30727283032299724,542.9148247812658,0.003218458231988355,0.6786435309765823
0.5133844010312556,0.14253344259645906,45,90,-90,45,45,45,2223.764628894516,152897.91028705848,9132.99978232268,7400.1466766813855,3512.6922239702617,2740.79506543755,2803.0858623793124,0.2442150416962934,0.2310748507830509,0.34687335268214603,0.19390223506189763,265.27599228613053,0.0017349876907283273,0.33159499035766316
0.4838985493372185,0.24340175170121484,0,-45,-90,90,90,-45,3782.846398893973,148205.94199254422,8690.953733875966,7317.370449546104,3342.6745130292175,2710.137203535594,2771.731230888676,0.28540553226095494,0.25524754415956996,0.3398659287518412,0.3028469122360787,454.8322729917657,0.0030689206308249562,0.5685403412397071
0.5613602524916701,0.19745506108190328,45,-90,90,90,45,-45,591.5348684697994,161823.09400900113,9986.163511953022,7568.459627690049,3840.8321199819316,2803.1331954407588,2866.8407680644123,0.3201209900243629,0.23735369196388836,0.31368803196918277,0.04097846172291187,69.30432195521934,0.00042827213494857786,0.08663040244402417
0.6372309548321562,0.1560944508060606,-90,-45,-45,-90,-90,90,1423.3421430716314,171833.5722236378,10590.446451974538,8781.327390860037,4073.2486353748222,3252.34347809631,3326.2603753257713,0.3171668106310746,0.25733049901228877,0.3687601428920734,0.08675945666380584,162.30802567003005,0.000944565276561844,0.20288503208753755
0.5892059593349946,0.20848701841345862,90,-90,0,90,0,-90,2691.871449456101,164732.62978804414,10175.391149054292,7898.138542628064,3913.611980405497,2925.2364972696532,2991.7191449348725,0.3319530628912833,0.26175228061075306,0.39929034908992644,0.18633076059790768,317.32522404052264,0.0019263046091646458,0.3966565300506533
0.564012234017873,0.13155760867352412,90,-45,-90,45,0,-90,4452.13610479556,159585.3514592532,9486.895700093686,7800.858967188182,3648.8060384975715,2889.2070248845116,2954.870820904614,0.293320066436904,0.25005911227809186,0.3395646821196712,0.3488395476527742,520.4056160022536,0.003260986119613418,0.650507020002817
0.46943529875415374,0.22475485234459178,-90,90,90,90,45,90,2872.648174778047,145382.6326245988,8810.221864503312,7020.007584563976,3388.546870962812,2600.0028090977685,2659.093782031809,0.2500064671566533,0.28566219494731293,0.3624558635917395,0.2491155819018854,348.4994491498067,0.0023971188501565243,0.4356243114372584
0.573001445339834,0.16841881279831758,-90,90,-45,90,45,-45,4684.417170322456,162339.4603263862,10033.849017471568,7939.435327571126,3859.172699027526,2940.5316028041207,3007.3618665042145,0.2988688974336016,0.31188520512589096,0.3962975942364486,0.3223276370420978,548.4146153450963,0.003378196614935762,0.6855182691813704
0.6480107700208526,0.2635606381146939,-90,-90,0,-45,0,-45,2677.0860346225836,173534.25843215483,10790.744356794827,8752.86625499086,4150.286291074934,3241.8023166632815,3315.4796420419925,0.31783956143532116,0.26005953741052723,0.38315349724468756,0.19089559085079477,305.16600093815794,0.0017585346184394249,0.38145750117269744
0.4780168030473048,0.17586515260624327,-45,45,0,45,-45,-90,2707.020935311775,143777.06276143002,8702.160266646968,6975.210833192515,3346.9847179411413,2583.411419700931,2642.1253156032253,0.24933281202698263,0.23923431564750214,0.3463552223302686,0.2393717872939905,327.00563790257735,0.002274393645425762,0.40875704737822166
0.5536659304727474,0.20193962683472422,-45,45,0,0,45,0,1038.8605482523935,159083.7552201359,9703.991166515003,7814.285392352694,3732.3042948134625,2894.1797749454417,2959.9565880123837,0.257265740109759,0.24707227581959834,0.37374894844599194,0.07400342909774177,122.20106745191053,0.0007681555372062466,0.15275133431488816
